pixel_id,point_data
180172,POINT(-94.25 35.25)
180173,POINT(-93.75 35.25)
180174,POINT(-93.25 35.25)
180175,POINT(-92.75 35.25)
180176,POINT(-92.25 35.25)
180177,POINT(-91.75 35.25)
180178,POINT(-91.25 35.25)
180179,POINT(-90.75 35.25)
180180,POINT(-90.25 35.25)
180181,POINT(-89.75 35.25)
180182,POINT(-89.25 35.25)
180183,POINT(-88.75 35.25)
180184,POINT(-88.25 35.25)
180185,POINT(-87.75 35.25)
180186,POINT(-87.25 35.25)
180187,POINT(-86.75 35.25)
180188,POINT(-86.25 35.25)
180189,POINT(-85.75 35.25)
180190,POINT(-85.25 35.25)
180191,POINT(-84.75 35.25)
180192,POINT(-84.25 35.25)
180193,POINT(-83.75 35.25)
180194,POINT(-83.25 35.25)
180195,POINT(-82.75 35.25)
180196,POINT(-82.25 35.25)
180197,POINT(-81.75 35.25)
180198,POINT(-81.25 35.25)
180199,POINT(-80.75 35.25)
180200,POINT(-80.25 35.25)
180201,POINT(-79.75 35.25)
180202,POINT(-79.25 35.25)
180203,POINT(-78.75 35.25)
180204,POINT(-78.25 35.25)
180205,POINT(-77.75 35.25)
180206,POINT(-77.25 35.25)
180207,POINT(-76.75 35.25)
180208,POINT(-76.25 35.25)
180209,POINT(-75.75 35.25)
180348,POINT(-6.25 35.25)
180349,POINT(-5.75 35.25)
180350,POINT(-5.25 35.25)
180351,POINT(-4.75 35.25)
180352,POINT(-4.25 35.25)
180353,POINT(-3.75 35.25)
180354,POINT(-3.25 35.25)
180355,POINT(-2.75 35.25)
180356,POINT(-2.25 35.25)
180357,POINT(-1.75 35.25)
180358,POINT(-1.25 35.25)
180359,POINT(-0.75 35.25)
180360,POINT(-0.25 35.25)
180361,POINT(0.25 35.25)
180362,POINT(0.75 35.25)
180363,POINT(1.25 35.25)
180364,POINT(1.75 35.25)
180365,POINT(2.25 35.25)
180366,POINT(2.75 35.25)
180367,POINT(3.25 35.25)
180368,POINT(3.75 35.25)
180369,POINT(4.25 35.25)
180370,POINT(4.75 35.25)
180371,POINT(5.25 35.25)
180372,POINT(5.75 35.25)
180373,POINT(6.25 35.25)
180374,POINT(6.75 35.25)
180375,POINT(7.25 35.25)
180376,POINT(7.75 35.25)
180377,POINT(8.25 35.25)
180378,POINT(8.75 35.25)
180379,POINT(9.25 35.25)
180380,POINT(9.75 35.25)
180381,POINT(10.25 35.25)
180382,POINT(10.75 35.25)
180383,POINT(11.25 35.25)
180386,POINT(12.75 35.25)
180408,POINT(23.75 35.25)
180409,POINT(24.25 35.25)
180410,POINT(24.75 35.25)
180411,POINT(25.25 35.25)
180412,POINT(25.75 35.25)
180413,POINT(26.25 35.25)
180414,POINT(26.75 35.25)
180415,POINT(27.25 35.25)
180425,POINT(32.25 35.25)
180426,POINT(32.75 35.25)
180427,POINT(33.25 35.25)
180428,POINT(33.75 35.25)
180429,POINT(34.25 35.25)
180432,POINT(35.75 35.25)
180433,POINT(36.25 35.25)
180434,POINT(36.75 35.25)
180435,POINT(37.25 35.25)
180436,POINT(37.75 35.25)
180437,POINT(38.25 35.25)
180438,POINT(38.75 35.25)
180439,POINT(39.25 35.25)
180440,POINT(39.75 35.25)
180441,POINT(40.25 35.25)
180442,POINT(40.75 35.25)
180443,POINT(41.25 35.25)
180444,POINT(41.75 35.25)
180445,POINT(42.25 35.25)
180446,POINT(42.75 35.25)
180447,POINT(43.25 35.25)
180448,POINT(43.75 35.25)
180449,POINT(44.25 35.25)
180450,POINT(44.75 35.25)
180451,POINT(45.25 35.25)
180452,POINT(45.75 35.25)
180453,POINT(46.25 35.25)
180454,POINT(46.75 35.25)
180455,POINT(47.25 35.25)
180456,POINT(47.75 35.25)
180457,POINT(48.25 35.25)
180458,POINT(48.75 35.25)
180459,POINT(49.25 35.25)
180460,POINT(49.75 35.25)
180461,POINT(50.25 35.25)
180462,POINT(50.75 35.25)
180463,POINT(51.25 35.25)
180464,POINT(51.75 35.25)
180465,POINT(52.25 35.25)
180466,POINT(52.75 35.25)
180467,POINT(53.25 35.25)
180468,POINT(53.75 35.25)
180469,POINT(54.25 35.25)
180470,POINT(54.75 35.25)
180471,POINT(55.25 35.25)
180472,POINT(55.75 35.25)
180473,POINT(56.25 35.25)
180474,POINT(56.75 35.25)
180475,POINT(57.25 35.25)
180476,POINT(57.75 35.25)
180477,POINT(58.25 35.25)
180478,POINT(58.75 35.25)
180479,POINT(59.25 35.25)
180480,POINT(59.75 35.25)
180481,POINT(60.25 35.25)
180482,POINT(60.75 35.25)
180483,POINT(61.25 35.25)
180484,POINT(61.75 35.25)
180485,POINT(62.25 35.25)
180486,POINT(62.75 35.25)
180487,POINT(63.25 35.25)
180488,POINT(63.75 35.25)
180489,POINT(64.25 35.25)
180490,POINT(64.75 35.25)
180491,POINT(65.25 35.25)
180492,POINT(65.75 35.25)
180493,POINT(66.25 35.25)
180494,POINT(66.75 35.25)
180495,POINT(67.25 35.25)
180496,POINT(67.75 35.25)
180497,POINT(68.25 35.25)
180498,POINT(68.75 35.25)
180499,POINT(69.25 35.25)
180500,POINT(69.75 35.25)
180501,POINT(70.25 35.25)
180502,POINT(70.75 35.25)
180503,POINT(71.25 35.25)
180504,POINT(71.75 35.25)
180505,POINT(72.25 35.25)
180506,POINT(72.75 35.25)
180507,POINT(73.25 35.25)
180508,POINT(73.75 35.25)
180509,POINT(74.25 35.25)
180510,POINT(74.75 35.25)
180511,POINT(75.25 35.25)
180512,POINT(75.75 35.25)
180513,POINT(76.25 35.25)
180514,POINT(76.75 35.25)
180515,POINT(77.25 35.25)
180516,POINT(77.75 35.25)
180517,POINT(78.25 35.25)
180518,POINT(78.75 35.25)
180519,POINT(79.25 35.25)
180520,POINT(79.75 35.25)
180521,POINT(80.25 35.25)
180522,POINT(80.75 35.25)
180523,POINT(81.25 35.25)
180524,POINT(81.75 35.25)
180525,POINT(82.25 35.25)
180526,POINT(82.75 35.25)
180527,POINT(83.25 35.25)
180528,POINT(83.75 35.25)
180529,POINT(84.25 35.25)
180530,POINT(84.75 35.25)
180531,POINT(85.25 35.25)
180532,POINT(85.75 35.25)
180533,POINT(86.25 35.25)
180534,POINT(86.75 35.25)
180535,POINT(87.25 35.25)
180536,POINT(87.75 35.25)
180537,POINT(88.25 35.25)
180538,POINT(88.75 35.25)
180539,POINT(89.25 35.25)
180540,POINT(89.75 35.25)
180541,POINT(90.25 35.25)
180542,POINT(90.75 35.25)
180543,POINT(91.25 35.25)
180544,POINT(91.75 35.25)
180545,POINT(92.25 35.25)
180546,POINT(92.75 35.25)
180547,POINT(93.25 35.25)
180548,POINT(93.75 35.25)
180549,POINT(94.25 35.25)
180550,POINT(94.75 35.25)
180551,POINT(95.25 35.25)
180552,POINT(95.75 35.25)
180553,POINT(96.25 35.25)
180554,POINT(96.75 35.25)
180555,POINT(97.25 35.25)
180556,POINT(97.75 35.25)
180557,POINT(98.25 35.25)
180558,POINT(98.75 35.25)
180559,POINT(99.25 35.25)
180560,POINT(99.75 35.25)
180561,POINT(100.25 35.25)
180562,POINT(100.75 35.25)
180563,POINT(101.25 35.25)
180564,POINT(101.75 35.25)
180565,POINT(102.25 35.25)
180566,POINT(102.75 35.25)
180567,POINT(103.25 35.25)
180568,POINT(103.75 35.25)
180569,POINT(104.25 35.25)
180570,POINT(104.75 35.25)
180571,POINT(105.25 35.25)
180572,POINT(105.75 35.25)
180573,POINT(106.25 35.25)
180574,POINT(106.75 35.25)
180575,POINT(107.25 35.25)
180576,POINT(107.75 35.25)
180577,POINT(108.25 35.25)
180578,POINT(108.75 35.25)
180579,POINT(109.25 35.25)
180580,POINT(109.75 35.25)
180581,POINT(110.25 35.25)
180582,POINT(110.75 35.25)
180583,POINT(111.25 35.25)
180584,POINT(111.75 35.25)
180585,POINT(112.25 35.25)
180586,POINT(112.75 35.25)
180587,POINT(113.25 35.25)
180588,POINT(113.75 35.25)
180589,POINT(114.25 35.25)
180590,POINT(114.75 35.25)
180591,POINT(115.25 35.25)
180592,POINT(115.75 35.25)
180593,POINT(116.25 35.25)
180594,POINT(116.75 35.25)
180595,POINT(117.25 35.25)
180596,POINT(117.75 35.25)
180597,POINT(118.25 35.25)
180598,POINT(118.75 35.25)
180599,POINT(119.25 35.25)
180600,POINT(119.75 35.25)
180613,POINT(126.25 35.25)
180614,POINT(126.75 35.25)
180615,POINT(127.25 35.25)
180616,POINT(127.75 35.25)
180617,POINT(128.25 35.25)
180618,POINT(128.75 35.25)
180619,POINT(129.25 35.25)
180625,POINT(132.25 35.25)
180626,POINT(132.75 35.25)
180627,POINT(133.25 35.25)
180628,POINT(133.75 35.25)
180629,POINT(134.25 35.25)
180630,POINT(134.75 35.25)
180631,POINT(135.25 35.25)
180632,POINT(135.75 35.25)
180633,POINT(136.25 35.25)
180634,POINT(136.75 35.25)
180635,POINT(137.25 35.25)
180636,POINT(137.75 35.25)
180637,POINT(138.25 35.25)
180638,POINT(138.75 35.25)
180639,POINT(139.25 35.25)
180640,POINT(139.75 35.25)
180641,POINT(140.25 35.25)
180838,POINT(-121.25 35.75)
180839,POINT(-120.75 35.75)
180840,POINT(-120.25 35.75)
180841,POINT(-119.75 35.75)
180842,POINT(-119.25 35.75)
180843,POINT(-118.75 35.75)
180844,POINT(-118.25 35.75)
180845,POINT(-117.75 35.75)
180846,POINT(-117.25 35.75)
180847,POINT(-116.75 35.75)
180848,POINT(-116.25 35.75)
180849,POINT(-115.75 35.75)
180850,POINT(-115.25 35.75)
180851,POINT(-114.75 35.75)
180852,POINT(-114.25 35.75)
180853,POINT(-113.75 35.75)
180854,POINT(-113.25 35.75)
180855,POINT(-112.75 35.75)
180856,POINT(-112.25 35.75)
180857,POINT(-111.75 35.75)
180858,POINT(-111.25 35.75)
180859,POINT(-110.75 35.75)
180860,POINT(-110.25 35.75)
180861,POINT(-109.75 35.75)
180862,POINT(-109.25 35.75)
180863,POINT(-108.75 35.75)
180864,POINT(-108.25 35.75)
180865,POINT(-107.75 35.75)
180866,POINT(-107.25 35.75)
180867,POINT(-106.75 35.75)
180868,POINT(-106.25 35.75)
180869,POINT(-105.75 35.75)
180870,POINT(-105.25 35.75)
180871,POINT(-104.75 35.75)
180872,POINT(-104.25 35.75)
180873,POINT(-103.75 35.75)
180874,POINT(-103.25 35.75)
180875,POINT(-102.75 35.75)
180876,POINT(-102.25 35.75)
180877,POINT(-101.75 35.75)
180878,POINT(-101.25 35.75)
180879,POINT(-100.75 35.75)
180880,POINT(-100.25 35.75)
180881,POINT(-99.75 35.75)
180882,POINT(-99.25 35.75)
180883,POINT(-98.75 35.75)
180884,POINT(-98.25 35.75)
180885,POINT(-97.75 35.75)
180886,POINT(-97.25 35.75)
180887,POINT(-96.75 35.75)
180888,POINT(-96.25 35.75)
180889,POINT(-95.75 35.75)
180890,POINT(-95.25 35.75)
180891,POINT(-94.75 35.75)
180892,POINT(-94.25 35.75)
180893,POINT(-93.75 35.75)
180894,POINT(-93.25 35.75)
180895,POINT(-92.75 35.75)
180896,POINT(-92.25 35.75)
180897,POINT(-91.75 35.75)
180898,POINT(-91.25 35.75)
180899,POINT(-90.75 35.75)
180900,POINT(-90.25 35.75)
180901,POINT(-89.75 35.75)
180902,POINT(-89.25 35.75)
180903,POINT(-88.75 35.75)
180904,POINT(-88.25 35.75)
180905,POINT(-87.75 35.75)
180906,POINT(-87.25 35.75)
180907,POINT(-86.75 35.75)
180908,POINT(-86.25 35.75)
180909,POINT(-85.75 35.75)
180910,POINT(-85.25 35.75)
180911,POINT(-84.75 35.75)
180912,POINT(-84.25 35.75)
180913,POINT(-83.75 35.75)
180914,POINT(-83.25 35.75)
180915,POINT(-82.75 35.75)
180916,POINT(-82.25 35.75)
180917,POINT(-81.75 35.75)
180918,POINT(-81.25 35.75)
180919,POINT(-80.75 35.75)
180920,POINT(-80.25 35.75)
180921,POINT(-79.75 35.75)
180922,POINT(-79.25 35.75)
180923,POINT(-78.75 35.75)
180924,POINT(-78.25 35.75)
180925,POINT(-77.75 35.75)
180926,POINT(-77.25 35.75)
180927,POINT(-76.75 35.75)
180928,POINT(-76.25 35.75)
180929,POINT(-75.75 35.75)
181069,POINT(-5.75 35.75)
181070,POINT(-5.25 35.75)
181078,POINT(-1.25 35.75)
181079,POINT(-0.75 35.75)
181080,POINT(-0.25 35.75)
181081,POINT(0.25 35.75)
181082,POINT(0.75 35.75)
181083,POINT(1.25 35.75)
181084,POINT(1.75 35.75)
181085,POINT(2.25 35.75)
181086,POINT(2.75 35.75)
181087,POINT(3.25 35.75)
181088,POINT(3.75 35.75)
181089,POINT(4.25 35.75)
181090,POINT(4.75 35.75)
181091,POINT(5.25 35.75)
181092,POINT(5.75 35.75)
181093,POINT(6.25 35.75)
181094,POINT(6.75 35.75)
181095,POINT(7.25 35.75)
181096,POINT(7.75 35.75)
181097,POINT(8.25 35.75)
181098,POINT(8.75 35.75)
181099,POINT(9.25 35.75)
181100,POINT(9.75 35.75)
181101,POINT(10.25 35.75)
181102,POINT(10.75 35.75)
181103,POINT(11.25 35.75)
181106,POINT(12.75 35.75)
181109,POINT(14.25 35.75)
181110,POINT(14.75 35.75)
181127,POINT(23.25 35.75)
181128,POINT(23.75 35.75)
181129,POINT(24.25 35.75)
181135,POINT(27.25 35.75)
181136,POINT(27.75 35.75)
181149,POINT(34.25 35.75)
181152,POINT(35.75 35.75)
181153,POINT(36.25 35.75)
181154,POINT(36.75 35.75)
181155,POINT(37.25 35.75)
181156,POINT(37.75 35.75)
181157,POINT(38.25 35.75)
181158,POINT(38.75 35.75)
181159,POINT(39.25 35.75)
181160,POINT(39.75 35.75)
181161,POINT(40.25 35.75)
181162,POINT(40.75 35.75)
181163,POINT(41.25 35.75)
181164,POINT(41.75 35.75)
181165,POINT(42.25 35.75)
181166,POINT(42.75 35.75)
181167,POINT(43.25 35.75)
181168,POINT(43.75 35.75)
181169,POINT(44.25 35.75)
181170,POINT(44.75 35.75)
181171,POINT(45.25 35.75)
181172,POINT(45.75 35.75)
181173,POINT(46.25 35.75)
181174,POINT(46.75 35.75)
181175,POINT(47.25 35.75)
181176,POINT(47.75 35.75)
181177,POINT(48.25 35.75)
181178,POINT(48.75 35.75)
181179,POINT(49.25 35.75)
181180,POINT(49.75 35.75)
181181,POINT(50.25 35.75)
181182,POINT(50.75 35.75)
181183,POINT(51.25 35.75)
181184,POINT(51.75 35.75)
181185,POINT(52.25 35.75)
181186,POINT(52.75 35.75)
181187,POINT(53.25 35.75)
181188,POINT(53.75 35.75)
181189,POINT(54.25 35.75)
181190,POINT(54.75 35.75)
181191,POINT(55.25 35.75)
181192,POINT(55.75 35.75)
181193,POINT(56.25 35.75)
181194,POINT(56.75 35.75)
181195,POINT(57.25 35.75)
181196,POINT(57.75 35.75)
181197,POINT(58.25 35.75)
181198,POINT(58.75 35.75)
181199,POINT(59.25 35.75)
181200,POINT(59.75 35.75)
181201,POINT(60.25 35.75)
181202,POINT(60.75 35.75)
181203,POINT(61.25 35.75)
181204,POINT(61.75 35.75)
181205,POINT(62.25 35.75)
181206,POINT(62.75 35.75)
181207,POINT(63.25 35.75)
181208,POINT(63.75 35.75)
181209,POINT(64.25 35.75)
181210,POINT(64.75 35.75)
181211,POINT(65.25 35.75)
181212,POINT(65.75 35.75)
181213,POINT(66.25 35.75)
181214,POINT(66.75 35.75)
181215,POINT(67.25 35.75)
181216,POINT(67.75 35.75)
181217,POINT(68.25 35.75)
181218,POINT(68.75 35.75)
181219,POINT(69.25 35.75)
181220,POINT(69.75 35.75)
181221,POINT(70.25 35.75)
181222,POINT(70.75 35.75)
181223,POINT(71.25 35.75)
181224,POINT(71.75 35.75)
181225,POINT(72.25 35.75)
181226,POINT(72.75 35.75)
181227,POINT(73.25 35.75)
181228,POINT(73.75 35.75)
181229,POINT(74.25 35.75)
181230,POINT(74.75 35.75)
181231,POINT(75.25 35.75)
181232,POINT(75.75 35.75)
181233,POINT(76.25 35.75)
181234,POINT(76.75 35.75)
181235,POINT(77.25 35.75)
181236,POINT(77.75 35.75)
181237,POINT(78.25 35.75)
181238,POINT(78.75 35.75)
181239,POINT(79.25 35.75)
181240,POINT(79.75 35.75)
181241,POINT(80.25 35.75)
181242,POINT(80.75 35.75)
181243,POINT(81.25 35.75)
181244,POINT(81.75 35.75)
181245,POINT(82.25 35.75)
181246,POINT(82.75 35.75)
181247,POINT(83.25 35.75)
181248,POINT(83.75 35.75)
181249,POINT(84.25 35.75)
181250,POINT(84.75 35.75)
181251,POINT(85.25 35.75)
181252,POINT(85.75 35.75)
181253,POINT(86.25 35.75)
181254,POINT(86.75 35.75)
181255,POINT(87.25 35.75)
181256,POINT(87.75 35.75)
181257,POINT(88.25 35.75)
181258,POINT(88.75 35.75)
181259,POINT(89.25 35.75)
181260,POINT(89.75 35.75)
181261,POINT(90.25 35.75)
181262,POINT(90.75 35.75)
181263,POINT(91.25 35.75)
181264,POINT(91.75 35.75)
181265,POINT(92.25 35.75)
181266,POINT(92.75 35.75)
181267,POINT(93.25 35.75)
181268,POINT(93.75 35.75)
181269,POINT(94.25 35.75)
181270,POINT(94.75 35.75)
181271,POINT(95.25 35.75)
181272,POINT(95.75 35.75)
181273,POINT(96.25 35.75)
181274,POINT(96.75 35.75)
181275,POINT(97.25 35.75)
181276,POINT(97.75 35.75)
181277,POINT(98.25 35.75)
181278,POINT(98.75 35.75)
181279,POINT(99.25 35.75)
181280,POINT(99.75 35.75)
181281,POINT(100.25 35.75)
181282,POINT(100.75 35.75)
181283,POINT(101.25 35.75)
181284,POINT(101.75 35.75)
181285,POINT(102.25 35.75)
181286,POINT(102.75 35.75)
181287,POINT(103.25 35.75)
181288,POINT(103.75 35.75)
181289,POINT(104.25 35.75)
181290,POINT(104.75 35.75)
181291,POINT(105.25 35.75)
181292,POINT(105.75 35.75)
181293,POINT(106.25 35.75)
181294,POINT(106.75 35.75)
181295,POINT(107.25 35.75)
181296,POINT(107.75 35.75)
181297,POINT(108.25 35.75)
181298,POINT(108.75 35.75)
181299,POINT(109.25 35.75)
181300,POINT(109.75 35.75)
181301,POINT(110.25 35.75)
181302,POINT(110.75 35.75)
181303,POINT(111.25 35.75)
181304,POINT(111.75 35.75)
181305,POINT(112.25 35.75)
181306,POINT(112.75 35.75)
181307,POINT(113.25 35.75)
181308,POINT(113.75 35.75)
181309,POINT(114.25 35.75)
181310,POINT(114.75 35.75)
181311,POINT(115.25 35.75)
181312,POINT(115.75 35.75)
181313,POINT(116.25 35.75)
181314,POINT(116.75 35.75)
181315,POINT(117.25 35.75)
181316,POINT(117.75 35.75)
181317,POINT(118.25 35.75)
181318,POINT(118.75 35.75)
181319,POINT(119.25 35.75)
181320,POINT(119.75 35.75)
181321,POINT(120.25 35.75)
181333,POINT(126.25 35.75)
181334,POINT(126.75 35.75)
181335,POINT(127.25 35.75)
181336,POINT(127.75 35.75)
181337,POINT(128.25 35.75)
181338,POINT(128.75 35.75)
181339,POINT(129.25 35.75)
181340,POINT(129.75 35.75)
181346,POINT(132.75 35.75)
181347,POINT(133.25 35.75)
181349,POINT(134.25 35.75)
181350,POINT(134.75 35.75)
181351,POINT(135.25 35.75)
181352,POINT(135.75 35.75)
181353,POINT(136.25 35.75)
181354,POINT(136.75 35.75)
181355,POINT(137.25 35.75)
181356,POINT(137.75 35.75)
181357,POINT(138.25 35.75)
181358,POINT(138.75 35.75)
181359,POINT(139.25 35.75)
181360,POINT(139.75 35.75)
181361,POINT(140.25 35.75)
181362,POINT(140.75 35.75)
181557,POINT(-121.75 36.25)
181558,POINT(-121.25 36.25)
181559,POINT(-120.75 36.25)
181560,POINT(-120.25 36.25)
181561,POINT(-119.75 36.25)
181562,POINT(-119.25 36.25)
181563,POINT(-118.75 36.25)
181564,POINT(-118.25 36.25)
181565,POINT(-117.75 36.25)
181566,POINT(-117.25 36.25)
181567,POINT(-116.75 36.25)
181568,POINT(-116.25 36.25)
181569,POINT(-115.75 36.25)
181570,POINT(-115.25 36.25)
181571,POINT(-114.75 36.25)
181572,POINT(-114.25 36.25)
181573,POINT(-113.75 36.25)
181574,POINT(-113.25 36.25)
181575,POINT(-112.75 36.25)
181576,POINT(-112.25 36.25)
181577,POINT(-111.75 36.25)
181578,POINT(-111.25 36.25)
181579,POINT(-110.75 36.25)
181580,POINT(-110.25 36.25)
181581,POINT(-109.75 36.25)
181582,POINT(-109.25 36.25)
181583,POINT(-108.75 36.25)
181584,POINT(-108.25 36.25)
181585,POINT(-107.75 36.25)
181586,POINT(-107.25 36.25)
181587,POINT(-106.75 36.25)
181588,POINT(-106.25 36.25)
181589,POINT(-105.75 36.25)
181590,POINT(-105.25 36.25)
181591,POINT(-104.75 36.25)
181592,POINT(-104.25 36.25)
181593,POINT(-103.75 36.25)
181594,POINT(-103.25 36.25)
181595,POINT(-102.75 36.25)
181596,POINT(-102.25 36.25)
181597,POINT(-101.75 36.25)
181598,POINT(-101.25 36.25)
181599,POINT(-100.75 36.25)
181600,POINT(-100.25 36.25)
181601,POINT(-99.75 36.25)
181602,POINT(-99.25 36.25)
181603,POINT(-98.75 36.25)
181604,POINT(-98.25 36.25)
181605,POINT(-97.75 36.25)
181606,POINT(-97.25 36.25)
181607,POINT(-96.75 36.25)
181608,POINT(-96.25 36.25)
181609,POINT(-95.75 36.25)
181610,POINT(-95.25 36.25)
181611,POINT(-94.75 36.25)
181612,POINT(-94.25 36.25)
181613,POINT(-93.75 36.25)
181614,POINT(-93.25 36.25)
181615,POINT(-92.75 36.25)
181616,POINT(-92.25 36.25)
181617,POINT(-91.75 36.25)
181618,POINT(-91.25 36.25)
181619,POINT(-90.75 36.25)
181620,POINT(-90.25 36.25)
181621,POINT(-89.75 36.25)
181622,POINT(-89.25 36.25)
181623,POINT(-88.75 36.25)
181624,POINT(-88.25 36.25)
181625,POINT(-87.75 36.25)
181626,POINT(-87.25 36.25)
181627,POINT(-86.75 36.25)
181628,POINT(-86.25 36.25)
181629,POINT(-85.75 36.25)
181630,POINT(-85.25 36.25)
181631,POINT(-84.75 36.25)
181632,POINT(-84.25 36.25)
181633,POINT(-83.75 36.25)
181634,POINT(-83.25 36.25)
181635,POINT(-82.75 36.25)
181636,POINT(-82.25 36.25)
181637,POINT(-81.75 36.25)
181638,POINT(-81.25 36.25)
181639,POINT(-80.75 36.25)
181640,POINT(-80.25 36.25)
181641,POINT(-79.75 36.25)
181642,POINT(-79.25 36.25)
181643,POINT(-78.75 36.25)
181644,POINT(-78.25 36.25)
181645,POINT(-77.75 36.25)
181646,POINT(-77.25 36.25)
181647,POINT(-76.75 36.25)
181648,POINT(-76.25 36.25)
181649,POINT(-75.75 36.25)
181788,POINT(-6.25 36.25)
181789,POINT(-5.75 36.25)
181790,POINT(-5.25 36.25)
181801,POINT(0.25 36.25)
181802,POINT(0.75 36.25)
181803,POINT(1.25 36.25)
181804,POINT(1.75 36.25)
181805,POINT(2.25 36.25)
181806,POINT(2.75 36.25)
181807,POINT(3.25 36.25)
181808,POINT(3.75 36.25)
181809,POINT(4.25 36.25)
181810,POINT(4.75 36.25)
181811,POINT(5.25 36.25)
181812,POINT(5.75 36.25)
181813,POINT(6.25 36.25)
181814,POINT(6.75 36.25)
181815,POINT(7.25 36.25)
181816,POINT(7.75 36.25)
181817,POINT(8.25 36.25)
181818,POINT(8.75 36.25)
181819,POINT(9.25 36.25)
181820,POINT(9.75 36.25)
181821,POINT(10.25 36.25)
181822,POINT(10.75 36.25)
181829,POINT(14.25 36.25)
181845,POINT(22.25 36.25)
181846,POINT(22.75 36.25)
181847,POINT(23.25 36.25)
181851,POINT(25.25 36.25)
181852,POINT(25.75 36.25)
181856,POINT(27.75 36.25)
181857,POINT(28.25 36.25)
181859,POINT(29.25 36.25)
181860,POINT(29.75 36.25)
181861,POINT(30.25 36.25)
181865,POINT(32.25 36.25)
181866,POINT(32.75 36.25)
181867,POINT(33.25 36.25)
181868,POINT(33.75 36.25)
181869,POINT(34.25 36.25)
181872,POINT(35.75 36.25)
181873,POINT(36.25 36.25)
181874,POINT(36.75 36.25)
181875,POINT(37.25 36.25)
181876,POINT(37.75 36.25)
181877,POINT(38.25 36.25)
181878,POINT(38.75 36.25)
181879,POINT(39.25 36.25)
181880,POINT(39.75 36.25)
181881,POINT(40.25 36.25)
181882,POINT(40.75 36.25)
181883,POINT(41.25 36.25)
181884,POINT(41.75 36.25)
181885,POINT(42.25 36.25)
181886,POINT(42.75 36.25)
181887,POINT(43.25 36.25)
181888,POINT(43.75 36.25)
181889,POINT(44.25 36.25)
181890,POINT(44.75 36.25)
181891,POINT(45.25 36.25)
181892,POINT(45.75 36.25)
181893,POINT(46.25 36.25)
181894,POINT(46.75 36.25)
181895,POINT(47.25 36.25)
181896,POINT(47.75 36.25)
181897,POINT(48.25 36.25)
181898,POINT(48.75 36.25)
181899,POINT(49.25 36.25)
181900,POINT(49.75 36.25)
181901,POINT(50.25 36.25)
181902,POINT(50.75 36.25)
181903,POINT(51.25 36.25)
181904,POINT(51.75 36.25)
181905,POINT(52.25 36.25)
181906,POINT(52.75 36.25)
181907,POINT(53.25 36.25)
181908,POINT(53.75 36.25)
181909,POINT(54.25 36.25)
181910,POINT(54.75 36.25)
181911,POINT(55.25 36.25)
181912,POINT(55.75 36.25)
181913,POINT(56.25 36.25)
181914,POINT(56.75 36.25)
181915,POINT(57.25 36.25)
181916,POINT(57.75 36.25)
181917,POINT(58.25 36.25)
181918,POINT(58.75 36.25)
181919,POINT(59.25 36.25)
181920,POINT(59.75 36.25)
181921,POINT(60.25 36.25)
181922,POINT(60.75 36.25)
181923,POINT(61.25 36.25)
181924,POINT(61.75 36.25)
181925,POINT(62.25 36.25)
181926,POINT(62.75 36.25)
181927,POINT(63.25 36.25)
181928,POINT(63.75 36.25)
181929,POINT(64.25 36.25)
181930,POINT(64.75 36.25)
181931,POINT(65.25 36.25)
181932,POINT(65.75 36.25)
181933,POINT(66.25 36.25)
181934,POINT(66.75 36.25)
181935,POINT(67.25 36.25)
181936,POINT(67.75 36.25)
181937,POINT(68.25 36.25)
181938,POINT(68.75 36.25)
181939,POINT(69.25 36.25)
181940,POINT(69.75 36.25)
181941,POINT(70.25 36.25)
181942,POINT(70.75 36.25)
181943,POINT(71.25 36.25)
181944,POINT(71.75 36.25)
181945,POINT(72.25 36.25)
181946,POINT(72.75 36.25)
181947,POINT(73.25 36.25)
181948,POINT(73.75 36.25)
181949,POINT(74.25 36.25)
181950,POINT(74.75 36.25)
181951,POINT(75.25 36.25)
181952,POINT(75.75 36.25)
181953,POINT(76.25 36.25)
181954,POINT(76.75 36.25)
181955,POINT(77.25 36.25)
181956,POINT(77.75 36.25)
181957,POINT(78.25 36.25)
181958,POINT(78.75 36.25)
181959,POINT(79.25 36.25)
181960,POINT(79.75 36.25)
181961,POINT(80.25 36.25)
181962,POINT(80.75 36.25)
181963,POINT(81.25 36.25)
181964,POINT(81.75 36.25)
181965,POINT(82.25 36.25)
181966,POINT(82.75 36.25)
181967,POINT(83.25 36.25)
181968,POINT(83.75 36.25)
181969,POINT(84.25 36.25)
181970,POINT(84.75 36.25)
181971,POINT(85.25 36.25)
181972,POINT(85.75 36.25)
